week,geo,promo_description
2022-08-15,Geo0,Rabat -10% na wybrane produkty z kategorii Outlet.
2023-11-27,Geo10,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-12-13,Geo10,Rabat -10% na wybrane produkty z kategorii Outlet.
2022-02-07,Geo13,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-12-06,Geo13,Rabat -10% na wybrane produkty z kategorii Outlet.
2022-05-09,Geo15,Rabat -10% na wybrane produkty z kategorii Outlet.
2022-03-28,Geo17,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-05-31,Geo17,Rabat -10% na wybrane produkty z kategorii Outlet.
2022-03-21,Geo17,Rabat -10% na wybrane produkty z kategorii Outlet.
2022-01-24,Geo17,Rabat -10% na wybrane produkty z kategorii Outlet.
2023-01-09,Geo18,Rabat -10% na wybrane produkty z kategorii Outlet.
2022-07-25,Geo19,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-05-24,Geo2,Rabat -10% na wybrane produkty z kategorii Outlet.
2023-05-15,Geo2,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-09-06,Geo21,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-03-22,Geo22,Rabat -10% na wybrane produkty z kategorii Outlet.
2023-11-06,Geo23,Rabat -10% na wybrane produkty z kategorii Outlet.
2022-11-21,Geo23,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-06-21,Geo23,Rabat -10% na wybrane produkty z kategorii Outlet.
2023-11-27,Geo24,Rabat -10% na wybrane produkty z kategorii Outlet.
2022-02-28,Geo26,Rabat -10% na wybrane produkty z kategorii Outlet.
2023-04-24,Geo27,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-09-27,Geo27,Rabat -10% na wybrane produkty z kategorii Outlet.
2022-09-05,Geo3,Rabat -10% na wybrane produkty z kategorii Outlet.
2022-09-19,Geo3,Rabat -10% na wybrane produkty z kategorii Outlet.
2023-02-27,Geo3,Rabat -10% na wybrane produkty z kategorii Outlet.
2023-07-10,Geo31,Rabat -10% na wybrane produkty z kategorii Outlet.
2023-10-09,Geo32,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-04-19,Geo33,Rabat -10% na wybrane produkty z kategorii Outlet.
2023-10-30,Geo33,Rabat -10% na wybrane produkty z kategorii Outlet.
2022-09-19,Geo33,Rabat -10% na wybrane produkty z kategorii Outlet.
2024-01-08,Geo34,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-04-19,Geo34,Rabat -10% na wybrane produkty z kategorii Outlet.
2022-01-24,Geo34,Rabat -10% na wybrane produkty z kategorii Outlet.
2022-06-06,Geo35,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-11-01,Geo35,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-12-06,Geo35,Rabat -10% na wybrane produkty z kategorii Outlet.
2023-11-20,Geo35,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-02-01,Geo36,Rabat -10% na wybrane produkty z kategorii Outlet.
2023-06-26,Geo37,Rabat -10% na wybrane produkty z kategorii Outlet.
2023-08-21,Geo38,Rabat -10% na wybrane produkty z kategorii Outlet.
2023-04-03,Geo38,Rabat -10% na wybrane produkty z kategorii Outlet.
2022-09-19,Geo38,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-10-11,Geo4,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-05-10,Geo5,Rabat -10% na wybrane produkty z kategorii Outlet.
2022-08-29,Geo5,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-01-25,Geo6,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-06-07,Geo6,Rabat -10% na wybrane produkty z kategorii Outlet.
2022-06-06,Geo6,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-11-08,Geo6,Rabat -10% na wybrane produkty z kategorii Outlet.
2021-04-19,Geo7,Rabat -10% na wybrane produkty z kategorii Outlet.
2023-01-02,Geo9,Rabat -10% na wybrane produkty z kategorii Outlet.
2023-04-10,Geo11,Rabat -12% na cały asortyment przez 24h.
2021-11-15,Geo14,Rabat -12% na cały asortyment przez 24h.
2024-01-01,Geo14,Rabat -12% na cały asortyment przez 24h.
2023-10-23,Geo16,Rabat -12% na cały asortyment przez 24h.
2022-10-24,Geo18,Rabat -12% na cały asortyment przez 24h.
2021-02-08,Geo20,Rabat -12% na cały asortyment przez 24h.
2023-07-24,Geo21,Rabat -12% na cały asortyment przez 24h.
2023-09-11,Geo21,Rabat -12% na cały asortyment przez 24h.
2021-11-22,Geo23,Rabat -12% na cały asortyment przez 24h.
2021-12-20,Geo36,Rabat -12% na cały asortyment przez 24h.
2022-10-10,Geo37,Rabat -12% na cały asortyment przez 24h.
2022-09-26,Geo37,Rabat -12% na cały asortyment przez 24h.
2023-09-25,Geo38,Rabat -12% na cały asortyment przez 24h.
2023-01-09,Geo38,Rabat -12% na cały asortyment przez 24h.
2023-11-06,Geo38,Rabat -12% na cały asortyment przez 24h.
2022-05-30,Geo5,Rabat -12% na cały asortyment przez 24h.
2023-08-14,Geo7,Rabat -12% na cały asortyment przez 24h.
2022-07-11,Geo8,Rabat -12% na cały asortyment przez 24h.
2023-12-18,Geo8,Rabat -12% na cały asortyment przez 24h.
2022-08-22,Geo9,Rabat -12% na cały asortyment przez 24h.
2022-03-07,Geo10,Rabat -12% na całą kategorię nowości.
2022-11-07,Geo11,Rabat -12% na całą kategorię nowości.
2021-10-11,Geo12,Rabat -12% na całą kategorię nowości.
2023-02-13,Geo14,Rabat -12% na całą kategorię nowości.
2022-03-14,Geo16,Rabat -12% na całą kategorię nowości.
2022-08-15,Geo17,Rabat -12% na całą kategorię nowości.
2022-06-06,Geo17,Rabat -12% na całą kategorię nowości.
2021-08-16,Geo18,Rabat -12% na całą kategorię nowości.
2021-05-31,Geo19,Rabat -12% na całą kategorię nowości.
2022-06-13,Geo2,Rabat -12% na całą kategorię nowości.
2023-10-09,Geo2,Rabat -12% na całą kategorię nowości.
2021-11-22,Geo20,Rabat -12% na całą kategorię nowości.
2023-04-03,Geo22,Rabat -12% na całą kategorię nowości.
2022-10-17,Geo23,Rabat -12% na całą kategorię nowości.
2022-05-02,Geo24,Rabat -12% na całą kategorię nowości.
2022-05-30,Geo25,Rabat -12% na całą kategorię nowości.
2021-03-22,Geo30,Rabat -12% na całą kategorię nowości.
2023-07-31,Geo31,Rabat -12% na całą kategorię nowości.
2022-07-18,Geo32,Rabat -12% na całą kategorię nowości.
2023-05-08,Geo32,Rabat -12% na całą kategorię nowości.
2023-08-14,Geo34,Rabat -12% na całą kategorię nowości.
2021-12-20,Geo34,Rabat -12% na całą kategorię nowości.
2023-01-23,Geo35,Rabat -12% na całą kategorię nowości.
2022-03-28,Geo35,Rabat -12% na całą kategorię nowości.
2021-07-19,Geo36,Rabat -12% na całą kategorię nowości.
2023-07-10,Geo36,Rabat -12% na całą kategorię nowości.
2021-10-04,Geo37,Rabat -12% na całą kategorię nowości.
2023-11-20,Geo37,Rabat -12% na całą kategorię nowości.
2023-04-03,Geo37,Rabat -12% na całą kategorię nowości.
2022-01-03,Geo39,Rabat -12% na całą kategorię nowości.
2023-09-25,Geo39,Rabat -12% na całą kategorię nowości.
2021-05-17,Geo39,Rabat -12% na całą kategorię nowości.
2021-11-29,Geo5,Rabat -12% na całą kategorię nowości.
2023-12-18,Geo5,Rabat -12% na całą kategorię nowości.
2023-12-11,Geo5,Rabat -12% na całą kategorię nowości.
2023-08-07,Geo7,Rabat -12% na całą kategorię nowości.
2023-10-16,Geo7,Rabat -12% na całą kategorię nowości.
2022-03-28,Geo7,Rabat -12% na całą kategorię nowości.
2022-04-04,Geo8,Rabat -12% na całą kategorię nowości.
2022-06-06,Geo8,Rabat -12% na całą kategorię nowości.
2024-01-15,Geo9,Rabat -12% na całą kategorię nowości.
2022-04-18,Geo0,Rabat -15% na cały asortyment w godzinach wieczornych (20-24).
2021-11-08,Geo10,Rabat -15% na cały asortyment w godzinach wieczornych (20-24).
2022-09-05,Geo15,Rabat -15% na cały asortyment w godzinach wieczornych (20-24).
2022-10-17,Geo15,Rabat -15% na cały asortyment w godzinach wieczornych (20-24).
2023-03-13,Geo19,Rabat -15% na cały asortyment w godzinach wieczornych (20-24).
2023-06-26,Geo20,Rabat -15% na cały asortyment w godzinach wieczornych (20-24).
2022-09-26,Geo21,Rabat -15% na cały asortyment w godzinach wieczornych (20-24).
2022-08-01,Geo23,Rabat -15% na cały asortyment w godzinach wieczornych (20-24).
2023-02-20,Geo24,Rabat -15% na cały asortyment w godzinach wieczornych (20-24).
2023-01-09,Geo29,Rabat -15% na cały asortyment w godzinach wieczornych (20-24).
2021-06-28,Geo3,Rabat -15% na cały asortyment w godzinach wieczornych (20-24).
2023-05-29,Geo36,Rabat -15% na cały asortyment w godzinach wieczornych (20-24).
2021-05-17,Geo37,Rabat -15% na cały asortyment w godzinach wieczornych (20-24).
2023-05-29,Geo38,Rabat -15% na cały asortyment w godzinach wieczornych (20-24).
2022-07-11,Geo4,Rabat -15% na cały asortyment w godzinach wieczornych (20-24).
2023-11-13,Geo7,Rabat -15% na cały asortyment w godzinach wieczornych (20-24).
2022-01-03,Geo8,Rabat -15% na cały asortyment w godzinach wieczornych (20-24).
2021-03-22,Geo0,Rabat -15% na całą kategorię bestsellerów.
2023-10-23,Geo11,Rabat -15% na całą kategorię bestsellerów.
2021-06-28,Geo13,Rabat -15% na całą kategorię bestsellerów.
2022-03-14,Geo14,Rabat -15% na całą kategorię bestsellerów.
2022-01-17,Geo16,Rabat -15% na całą kategorię bestsellerów.
2022-12-12,Geo18,Rabat -15% na całą kategorię bestsellerów.
2022-06-20,Geo19,Rabat -15% na całą kategorię bestsellerów.
2022-12-05,Geo20,Rabat -15% na całą kategorię bestsellerów.
2023-10-23,Geo20,Rabat -15% na całą kategorię bestsellerów.
2022-07-04,Geo20,Rabat -15% na całą kategorię bestsellerów.
2023-11-06,Geo21,Rabat -15% na całą kategorię bestsellerów.
2022-07-04,Geo21,Rabat -15% na całą kategorię bestsellerów.
2022-06-13,Geo21,Rabat -15% na całą kategorię bestsellerów.
2022-12-12,Geo24,Rabat -15% na całą kategorię bestsellerów.
2022-09-26,Geo25,Rabat -15% na całą kategorię bestsellerów.
2022-09-12,Geo28,Rabat -15% na całą kategorię bestsellerów.
2023-05-29,Geo32,Rabat -15% na całą kategorię bestsellerów.
2021-06-07,Geo35,Rabat -15% na całą kategorię bestsellerów.
2022-12-12,Geo36,Rabat -15% na całą kategorię bestsellerów.
2023-04-10,Geo38,Rabat -15% na całą kategorię bestsellerów.
2021-05-24,Geo4,Rabat -15% na całą kategorię bestsellerów.
2022-11-21,Geo6,Rabat -15% na całą kategorię bestsellerów.
2022-05-02,Geo1,Rabat -15% na najtańszy produkt w koszyku.
2022-05-16,Geo1,Rabat -15% na najtańszy produkt w koszyku.
2021-01-25,Geo10,Rabat -15% na najtańszy produkt w koszyku.
2023-09-25,Geo13,Rabat -15% na najtańszy produkt w koszyku.
2022-03-28,Geo13,Rabat -15% na najtańszy produkt w koszyku.
2022-02-21,Geo15,Rabat -15% na najtańszy produkt w koszyku.
2023-02-13,Geo15,Rabat -15% na najtańszy produkt w koszyku.
2023-09-11,Geo16,Rabat -15% na najtańszy produkt w koszyku.
2021-03-15,Geo16,Rabat -15% na najtańszy produkt w koszyku.
2021-05-17,Geo16,Rabat -15% na najtańszy produkt w koszyku.
2023-01-23,Geo17,Rabat -15% na najtańszy produkt w koszyku.
2021-09-27,Geo18,Rabat -15% na najtańszy produkt w koszyku.
2023-07-10,Geo18,Rabat -15% na najtańszy produkt w koszyku.
2022-12-05,Geo18,Rabat -15% na najtańszy produkt w koszyku.
2022-10-10,Geo18,Rabat -15% na najtańszy produkt w koszyku.
2021-03-29,Geo19,Rabat -15% na najtańszy produkt w koszyku.
2023-12-25,Geo19,Rabat -15% na najtańszy produkt w koszyku.
2021-07-05,Geo19,Rabat -15% na najtańszy produkt w koszyku.
2022-05-16,Geo19,Rabat -15% na najtańszy produkt w koszyku.
2021-08-16,Geo19,Rabat -15% na najtańszy produkt w koszyku.
2023-10-16,Geo20,Rabat -15% na najtańszy produkt w koszyku.
2022-09-05,Geo21,Rabat -15% na najtańszy produkt w koszyku.
2022-06-06,Geo23,Rabat -15% na najtańszy produkt w koszyku.
2022-05-02,Geo25,Rabat -15% na najtańszy produkt w koszyku.
2022-04-25,Geo26,Rabat -15% na najtańszy produkt w koszyku.
2021-05-10,Geo26,Rabat -15% na najtańszy produkt w koszyku.
2021-07-12,Geo26,Rabat -15% na najtańszy produkt w koszyku.
2022-02-07,Geo27,Rabat -15% na najtańszy produkt w koszyku.
2023-03-20,Geo29,Rabat -15% na najtańszy produkt w koszyku.
2022-12-05,Geo3,Rabat -15% na najtańszy produkt w koszyku.
2023-01-09,Geo3,Rabat -15% na najtańszy produkt w koszyku.
2023-12-25,Geo31,Rabat -15% na najtańszy produkt w koszyku.
2021-12-13,Geo32,Rabat -15% na najtańszy produkt w koszyku.
2023-10-23,Geo33,Rabat -15% na najtańszy produkt w koszyku.
2021-05-10,Geo34,Rabat -15% na najtańszy produkt w koszyku.
2022-01-17,Geo34,Rabat -15% na najtańszy produkt w koszyku.
2024-01-15,Geo35,Rabat -15% na najtańszy produkt w koszyku.
2023-10-16,Geo36,Rabat -15% na najtańszy produkt w koszyku.
2021-12-13,Geo37,Rabat -15% na najtańszy produkt w koszyku.
2022-05-30,Geo37,Rabat -15% na najtańszy produkt w koszyku.
2023-06-05,Geo38,Rabat -15% na najtańszy produkt w koszyku.
2022-11-28,Geo39,Rabat -15% na najtańszy produkt w koszyku.
2023-08-07,Geo4,Rabat -15% na najtańszy produkt w koszyku.
2021-08-30,Geo4,Rabat -15% na najtańszy produkt w koszyku.
2022-01-03,Geo5,Rabat -15% na najtańszy produkt w koszyku.
2023-06-05,Geo7,Rabat -15% na najtańszy produkt w koszyku.
2021-03-01,Geo7,Rabat -15% na najtańszy produkt w koszyku.
2021-12-27,Geo7,Rabat -15% na najtańszy produkt w koszyku.
2024-01-01,Geo9,Rabat -15% na najtańszy produkt w koszyku.
2021-09-27,Geo0,Rabat -15% na produkty z dwóch wybranych kategorii.
2023-03-13,Geo1,Rabat -15% na produkty z dwóch wybranych kategorii.
2022-02-14,Geo12,Rabat -15% na produkty z dwóch wybranych kategorii.
2022-12-26,Geo14,Rabat -15% na produkty z dwóch wybranych kategorii.
2023-02-06,Geo14,Rabat -15% na produkty z dwóch wybranych kategorii.
2021-07-19,Geo15,Rabat -15% na produkty z dwóch wybranych kategorii.
2022-10-31,Geo15,Rabat -15% na produkty z dwóch wybranych kategorii.
2021-02-08,Geo17,Rabat -15% na produkty z dwóch wybranych kategorii.
2022-09-26,Geo17,Rabat -15% na produkty z dwóch wybranych kategorii.
2023-05-15,Geo18,Rabat -15% na produkty z dwóch wybranych kategorii.
2022-12-26,Geo18,Rabat -15% na produkty z dwóch wybranych kategorii.
2022-11-14,Geo19,Rabat -15% na produkty z dwóch wybranych kategorii.
2023-05-22,Geo19,Rabat -15% na produkty z dwóch wybranych kategorii.
2021-03-22,Geo2,Rabat -15% na produkty z dwóch wybranych kategorii.
2021-08-09,Geo2,Rabat -15% na produkty z dwóch wybranych kategorii.
2022-10-24,Geo2,Rabat -15% na produkty z dwóch wybranych kategorii.
2023-10-23,Geo2,Rabat -15% na produkty z dwóch wybranych kategorii.
2022-05-23,Geo20,Rabat -15% na produkty z dwóch wybranych kategorii.
2023-04-03,Geo21,Rabat -15% na produkty z dwóch wybranych kategorii.
2023-05-15,Geo23,Rabat -15% na produkty z dwóch wybranych kategorii.
2022-07-18,Geo28,Rabat -15% na produkty z dwóch wybranych kategorii.
2023-10-16,Geo28,Rabat -15% na produkty z dwóch wybranych kategorii.
2022-06-20,Geo3,Rabat -15% na produkty z dwóch wybranych kategorii.
2023-09-18,Geo31,Rabat -15% na produkty z dwóch wybranych kategorii.
2022-08-29,Geo32,Rabat -15% na produkty z dwóch wybranych kategorii.
2021-12-27,Geo33,Rabat -15% na produkty z dwóch wybranych kategorii.
2021-08-23,Geo33,Rabat -15% na produkty z dwóch wybranych kategorii.
2021-04-05,Geo34,Rabat -15% na produkty z dwóch wybranych kategorii.
2023-11-13,Geo37,Rabat -15% na produkty z dwóch wybranych kategorii.
2023-03-27,Geo38,Rabat -15% na produkty z dwóch wybranych kategorii.
2023-07-10,Geo38,Rabat -15% na produkty z dwóch wybranych kategorii.
2021-06-07,Geo39,Rabat -15% na produkty z dwóch wybranych kategorii.
2023-08-14,Geo6,Rabat -15% na produkty z dwóch wybranych kategorii.
2022-10-03,Geo6,Rabat -15% na produkty z dwóch wybranych kategorii.
2021-12-13,Geo9,Rabat -15% na produkty z dwóch wybranych kategorii.
2021-08-23,Geo1,Rabat -15% na wszystko dla subskrybentów newslettera.
2022-12-19,Geo1,Rabat -15% na wszystko dla subskrybentów newslettera.
2021-11-29,Geo1,Rabat -15% na wszystko dla subskrybentów newslettera.
2023-04-17,Geo12,Rabat -15% na wszystko dla subskrybentów newslettera.
2022-05-30,Geo12,Rabat -15% na wszystko dla subskrybentów newslettera.
2022-06-20,Geo12,Rabat -15% na wszystko dla subskrybentów newslettera.
2023-11-13,Geo13,Rabat -15% na wszystko dla subskrybentów newslettera.
2023-10-23,Geo13,Rabat -15% na wszystko dla subskrybentów newslettera.
2023-12-25,Geo14,Rabat -15% na wszystko dla subskrybentów newslettera.
2022-09-26,Geo15,Rabat -15% na wszystko dla subskrybentów newslettera.
2021-11-08,Geo19,Rabat -15% na wszystko dla subskrybentów newslettera.
2024-01-15,Geo21,Rabat -15% na wszystko dla subskrybentów newslettera.
2022-07-18,Geo21,Rabat -15% na wszystko dla subskrybentów newslettera.
2021-06-28,Geo22,Rabat -15% na wszystko dla subskrybentów newslettera.
2023-11-20,Geo24,Rabat -15% na wszystko dla subskrybentów newslettera.
2021-11-15,Geo28,Rabat -15% na wszystko dla subskrybentów newslettera.
2022-11-21,Geo29,Rabat -15% na wszystko dla subskrybentów newslettera.
2023-05-22,Geo31,Rabat -15% na wszystko dla subskrybentów newslettera.
2021-12-06,Geo32,Rabat -15% na wszystko dla subskrybentów newslettera.
2021-02-22,Geo33,Rabat -15% na wszystko dla subskrybentów newslettera.
2023-10-23,Geo35,Rabat -15% na wszystko dla subskrybentów newslettera.
2021-08-30,Geo36,Rabat -15% na wszystko dla subskrybentów newslettera.
2022-10-03,Geo37,Rabat -15% na wszystko dla subskrybentów newslettera.
2021-04-19,Geo38,Rabat -15% na wszystko dla subskrybentów newslettera.
2023-02-06,Geo38,Rabat -15% na wszystko dla subskrybentów newslettera.
2023-10-30,Geo39,Rabat -15% na wszystko dla subskrybentów newslettera.
2023-08-07,Geo8,Rabat -15% na wszystko dla subskrybentów newslettera.
2022-06-20,Geo9,Rabat -15% na wszystko dla subskrybentów newslettera.
2022-10-24,Geo11,Rabat -15% na zamówienia powyżej 200 zł.
2022-11-21,Geo15,Rabat -15% na zamówienia powyżej 200 zł.
2023-05-01,Geo18,Rabat -15% na zamówienia powyżej 200 zł.
2022-05-30,Geo19,Rabat -15% na zamówienia powyżej 200 zł.
2023-05-15,Geo24,Rabat -15% na zamówienia powyżej 200 zł.
2022-07-18,Geo24,Rabat -15% na zamówienia powyżej 200 zł.
2022-11-07,Geo26,Rabat -15% na zamówienia powyżej 200 zł.
2023-07-24,Geo26,Rabat -15% na zamówienia powyżej 200 zł.
2021-10-11,Geo27,Rabat -15% na zamówienia powyżej 200 zł.
2023-06-05,Geo30,Rabat -15% na zamówienia powyżej 200 zł.
2022-11-07,Geo31,Rabat -15% na zamówienia powyżej 200 zł.
2021-11-22,Geo33,Rabat -15% na zamówienia powyżej 200 zł.
2022-07-04,Geo33,Rabat -15% na zamówienia powyżej 200 zł.
2022-04-25,Geo33,Rabat -15% na zamówienia powyżej 200 zł.
2023-05-08,Geo35,Rabat -15% na zamówienia powyżej 200 zł.
2021-04-19,Geo35,Rabat -15% na zamówienia powyżej 200 zł.
2022-10-24,Geo36,Rabat -15% na zamówienia powyżej 200 zł.
2022-10-10,Geo36,Rabat -15% na zamówienia powyżej 200 zł.
2023-09-11,Geo36,Rabat -15% na zamówienia powyżej 200 zł.
2022-07-18,Geo4,Rabat -15% na zamówienia powyżej 200 zł.
2021-05-31,Geo7,Rabat -15% na zamówienia powyżej 200 zł.
2023-10-23,Geo7,Rabat -15% na zamówienia powyżej 200 zł.
2022-09-19,Geo9,Rabat -15% na zamówienia powyżej 200 zł.
2022-11-21,Geo9,Rabat -15% na zamówienia powyżej 200 zł.
2021-10-18,Geo1,Rabat -18% na cały asortyment dla członków klubu lojalnościowego.
2022-12-19,Geo13,Rabat -18% na cały asortyment dla członków klubu lojalnościowego.
2021-03-22,Geo17,Rabat -18% na cały asortyment dla członków klubu lojalnościowego.
2023-07-03,Geo19,Rabat -18% na cały asortyment dla członków klubu lojalnościowego.
2023-04-10,Geo22,Rabat -18% na cały asortyment dla członków klubu lojalnościowego.
2022-06-13,Geo24,Rabat -18% na cały asortyment dla członków klubu lojalnościowego.
2023-08-14,Geo28,Rabat -18% na cały asortyment dla członków klubu lojalnościowego.
2021-12-13,Geo30,Rabat -18% na cały asortyment dla członków klubu lojalnościowego.
2021-08-30,Geo32,Rabat -18% na cały asortyment dla członków klubu lojalnościowego.
2022-12-12,Geo33,Rabat -18% na cały asortyment dla członków klubu lojalnościowego.
2022-10-03,Geo34,Rabat -18% na cały asortyment dla członków klubu lojalnościowego.
2021-10-18,Geo37,Rabat -18% na cały asortyment dla członków klubu lojalnościowego.
2023-05-29,Geo39,Rabat -18% na cały asortyment dla członków klubu lojalnościowego.
2023-04-10,Geo1,Rabat -20% na całe zamówienie po przekroczeniu progu 250 zł.
2023-10-23,Geo14,Rabat -20% na całe zamówienie po przekroczeniu progu 250 zł.
2023-05-22,Geo17,Rabat -20% na całe zamówienie po przekroczeniu progu 250 zł.
2021-05-17,Geo17,Rabat -20% na całe zamówienie po przekroczeniu progu 250 zł.
2021-12-13,Geo2,Rabat -20% na całe zamówienie po przekroczeniu progu 250 zł.
2021-12-27,Geo24,Rabat -20% na całe zamówienie po przekroczeniu progu 250 zł.
2023-12-11,Geo3,Rabat -20% na całe zamówienie po przekroczeniu progu 250 zł.
2021-07-05,Geo31,Rabat -20% na całe zamówienie po przekroczeniu progu 250 zł.
2023-10-02,Geo31,Rabat -20% na całe zamówienie po przekroczeniu progu 250 zł.
